match_id,date,team,team_id,opponent,home_away,player_id,player_name,shirt_no,position,age,is_first_eleven,is_man_of_match,final_rating,max_minute,goals,assists,total_shots,yellow_cards,red_cards,venue,referee,score,passes_key,shots_on_target,tackles_total,tackle_successful,dribbles_attempted,aerials_won,penalty_goals,penalty_missed
,2026-06-22T00:00:00,France,341,Iraq,home,296322,Marcus Thuram,9,Sub,28,False,False,6.03,96,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,0,0,0,0,0,0
,2026-06-22T00:00:00,France,341,Iraq,home,386153,Rayan Cherki,24,Sub,22,False,False,6.51,96,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,1,0,1,1,2,0,0,0
,2026-06-22T00:00:00,France,341,Iraq,home,403850,Malo Gusto,2,Sub,23,False,False,6.02,96,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,0,0,0,0,0,0
,2026-06-22T00:00:00,France,341,Iraq,home,426648,Maghnes Akliouche,25,Sub,24,False,False,6.1,96,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,1,1,0,0,0,0
,2026-06-22T00:00:00,France,341,Iraq,home,433183,Désiré Doué,20,Sub,21,False,False,6.01,96,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,0,0,0,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,458143,Ahmed Basil,22,GK,29,True,False,4.91,95,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,0,0,0,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,406536,Hussein Ali,3,DR,24,True,False,6.11,93,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,4,2,1,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,512984,Akam Hashim,5,DC,27,True,False,6.76,95,0,1,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,2,1,1,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,513524,Zaid Tahseen,4,DC,25,True,False,6.01,57,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,1,1,0,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,444359,Merchas Doski,23,DL,26,True,False,6.58,89,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,1,0,8,4,2,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,407877,Amir Al Ammari,16,DMC,28,True,False,6.2,69,0,0,0,1,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,2,1,1,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,484794,Ahmed Qasem,11,MR,23,True,False,5.87,89,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,1,0,0,0,1,1,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,429514,Zidane Iqbal,14,MC,23,True,False,6.5,95,0,1,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,1,0,4,3,2,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,602850,Zaid Ismael,24,MC,24,True,False,6,62,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,3,2,0,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,455269,Ibrahim Bayesh,8,ML,26,True,False,5.56,69,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,2,1,0,1,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,295169,Aymen Hussein,18,FW,30,True,False,6.1,18,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,0,0,0,4,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,446123,Youssef Amyn,7,Sub,22,False,False,5.89,93,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,1,1,1,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,429636,Ali Al Hamadi,9,Sub,24,False,False,5.63,95,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,0,0,3,2,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,138062,Rebin Sulaka,2,Sub,34,False,False,6.08,96,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,0,0,0,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,423970,Marko Farji,21,Sub,22,False,False,6.43,94,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,1,0,0,0,1,0,0,0
,2026-06-22T00:00:00,Iraq,2374,France,away,424673,Aimar Sher,20,Sub,23,False,False,5.94,92,0,0,0,0,0,Philadelphia Stadium,Drew Fischer,3 : 0,0,0,1,0,0,0,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,235829,Mory Diaw,23,GK,33,True,False,7.15,106,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,0,0,0,1,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,335692,Krépin Diatta,15,DR,27,True,False,7.77,106,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,1,0,4,3,4,0,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,244795,Abdoulaye Seck,4,DC,34,True,False,7.15,67,0,1,0,1,0,Toronto Stadium,Anthony Taylor,5 : 0,1,0,0,0,0,0,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,296319,Moussa Niakhaté,19,DC,30,True,False,6.85,106,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,0,0,1,2,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,349699,Ismail Jakobs,14,DL,26,True,False,7.26,106,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,1,0,3,1,1,4,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,422818,Habib Diarra,21,MC,22,True,False,7.49,66,1,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,1,1,2,2,1,0,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,447689,Lamine Camara,8,MC,22,True,False,8.01,66,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,4,0,0,0,1,3,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,80464,Idrissa Gueye,5,MC,36,True,False,8,106,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,4,0,3,3,2,5,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,535536,Ibrahim Mbaye,20,FWR,18,True,False,6.64,66,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,1,0,1,0,3,1,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,322670,Ismaïla Sarr,18,FW,28,True,False,8.44,90,1,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,2,2,1,0,0,1,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,109915,Sadio Mané,10,FWL,34,True,False,7.09,106,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,4,1,0,0,3,0,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,422963,Pathé Ciss,6,Sub,32,False,False,6.45,106,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,1,0,0,0,0,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,426050,Nicolas Jackson,11,Sub,25,False,False,6.89,106,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,2,1,1,1,1,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,366116,Iliman Ndiaye,13,Sub,26,False,False,8.54,106,1,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,2,2,1,0,5,0,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,399047,Pape Gueye,26,Sub,27,False,True,9.1,106,2,1,0,1,0,Toronto Stadium,Anthony Taylor,5 : 0,3,3,3,1,0,1,0,0
,2026-06-26T00:00:00,Senegal,957,Iraq,home,502427,Assane Diao,7,Sub,20,False,False,6.38,106,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,1,1,3,0,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,458143,Ahmed Basil,22,GK,29,True,False,6.26,50,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,0,0,0,1,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,458137,Frans Putros,26,DR,32,True,False,6.11,104,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,1,0,4,3,0,1,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,512984,Akam Hashim,5,DC,27,True,False,4.88,102,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,1,1,2,1,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,138062,Rebin Sulaka,2,DC,34,True,False,4.79,12,0,0,0,0,1,Toronto Stadium,Anthony Taylor,5 : 0,0,0,0,0,0,0,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,444359,Merchas Doski,23,DL,26,True,False,5.6,105,0,0,0,1,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,3,3,0,0,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,407877,Amir Al Ammari,16,DMC,28,True,False,5.44,105,0,0,0,1,0,Toronto Stadium,Anthony Taylor,5 : 0,1,0,2,1,0,0,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,429514,Zidane Iqbal,14,DMC,23,True,False,5.37,75,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,1,1,4,0,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,484794,Ahmed Qasem,11,AMR,23,True,False,5.86,6,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,0,0,0,0,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,505331,Ali Jasim,17,AMC,22,True,False,5.79,65,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,1,1,0,0,0,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,455269,Ibrahim Bayesh,8,AML,26,True,False,6.36,98,0,1,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,5,4,3,2,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,429636,Ali Al Hamadi,9,FW,24,True,False,6.36,65,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,1,0,1,1,0,3,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,476950,Kevin Yakob,19,Sub,25,False,False,6.02,104,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,2,1,2,0,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,241604,Jalal Hassan,12,Sub,35,False,False,7.12,106,0,1,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,0,0,0,0,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,458140,Ali Yousif,13,Sub,30,False,False,5.97,102,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,1,1,1,2,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,455266,Munaf Younus,6,Sub,29,False,False,6.29,99,0,0,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,2,1,0,1,0,0
,2026-06-26T00:00:00,Iraq,2374,Senegal,away,528239,Ahmed Maknzi,15,Sub,24,False,False,6.35,105,0,1,0,0,0,Toronto Stadium,Anthony Taylor,5 : 0,0,0,5,3,2,1,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,241604,Jalal Hassan,12,GK,35,True,False,4.86,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,0,0,0,0,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,406536,Hussein Ali,3,DR,24,True,False,6.12,72,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,0,0,1,1,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,512984,Akam Hashim,5,DC,27,True,False,6.16,102,0,1,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,1,0,3,1,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,513524,Zaid Tahseen,4,DC,25,True,False,4.35,102,0,0,0,1,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,0,0,0,1,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,444359,Merchas Doski,23,DL,26,True,False,6.84,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,0,6,6,3,0,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,455269,Ibrahim Bayesh,8,MR,26,True,False,6.56,82,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,0,3,1,4,2,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,407877,Amir Al Ammari,16,MC,28,True,False,6.31,102,0,1,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,3,0,0,0,0,1,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,602850,Zaid Ismael,24,MC,24,True,False,6.54,63,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,6,5,1,2,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,505331,Ali Jasim,17,ML,22,True,False,6.42,74,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,0,1,1,5,0,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,295169,Aymen Hussein,18,FW,30,True,False,6.46,102,2,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,1,0,0,0,2,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,429636,Ali Al Hamadi,9,FW,24,True,False,6.53,52,0,1,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,0,3,2,1,0,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,392745,Mohanad Ali,10,Sub,26,False,False,5.86,104,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,0,0,0,0,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,429514,Zidane Iqbal,14,Sub,23,False,False,6.15,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,0,0,3,0,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,505330,Mustafa Saadoon,25,Sub,25,False,False,6.04,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,2,2,0,0,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,423970,Marko Farji,21,Sub,22,False,False,6.01,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,1,1,2,0,0,0
,2026-06-16T00:00:00,Iraq,2374,Norway,home,484794,Ahmed Qasem,11,Sub,23,False,False,5.87,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,1,1,0,0,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,39187,Ørjan Nyland,1,GK,35,True,False,6.07,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,0,0,0,0,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,320436,Julian Ryerson,26,DR,28,True,False,7.24,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,3,0,6,4,3,0,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,321085,Kristoffer Ajer,3,DC,28,True,False,7.22,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,1,1,0,5,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,364336,Torbjørn Heggem,17,DC,27,True,False,6.76,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,1,1,0,2,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,415341,David Møller Wolfe,5,DL,24,True,False,6.93,74,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,0,1,1,1,1,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,247454,Martin Ødegaard,10,MR,27,True,False,7.18,86,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,0,2,2,3,0,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,303544,Fredrik Aursnes,14,MC,30,True,False,6.51,75,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,4,2,0,2,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,321020,Sander Berge,8,MC,28,True,False,6.91,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,1,1,1,0,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,416030,Antonio Nusa,20,ML,21,True,False,6.4,73,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,3,1,7,1,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,302497,Alexander Sørloth,7,FW,30,True,False,6.41,74,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,0,0,0,3,2,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,315227,Erling Haaland,9,FW,25,True,True,8.91,102,2,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,4,0,0,2,3,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,369971,Leo Østigård,4,Sub,26,False,False,7.05,102,1,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,1,0,0,0,1,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,372407,Kristian Thorstvedt,18,Sub,27,False,False,6.36,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,2,1,0,0,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,320986,Patrick Berg,6,Sub,28,False,False,6.17,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,0,0,2,1,0,0,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,424588,Andreas Schjelderup,21,Sub,22,False,False,6.26,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,0,0,0,2,0,0,0
,2026-06-16T00:00:00,Norway,334,Iraq,away,430709,Oscar Bobb,22,Sub,23,False,False,6.26,102,0,0,0,0,0,Boston Stadium,Pierre Atcho,1 : 4,1,0,2,0,0,0,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,371610,Matt Freese,24,GK,27,True,False,7.26,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,0,0,0,0,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,440159,Alex Freeman,16,DR,21,True,False,7.12,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,3,2,3,1,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,85006,Tim Ream,13,DC,38,True,False,7.1,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,1,0,0,0,0,1,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,395401,Chris Richards,3,DC,26,True,False,7.54,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,0,0,0,5,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,306581,Antonee Robinson,5,DL,28,True,False,7.31,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,1,0,1,1,1,1,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,315275,Tyler Adams,4,MC,27,True,False,6.68,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,1,1,1,1,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,338275,Weston McKennie,8,MC,27,True,False,7.27,104,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,1,0,3,3,0,1,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,397465,Malik Tillman,17,MC,24,True,True,8.32,109,1,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,1,1,4,3,5,2,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,379205,Sergiño Dest,2,FWR,25,True,False,6.87,97,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,1,0,2,1,1,0,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,384065,Folarin Balogun,20,FW,25,True,False,6.07,73,1,0,0,0,1,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,1,0,0,1,0,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,302692,Christian Pulisic,10,FWL,27,True,False,6.98,97,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,1,1,9,0,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,377466,Ricardo Pepi,9,Sub,23,False,False,6.16,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,0,0,1,0,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,389087,Giovanni Reyna,7,Sub,23,False,False,6.03,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,0,0,0,0,0,0
,2026-07-02T00:00:00,USA,461,Bosnia and Herzegovina,home,393132,Sebastian Berhalter,14,Sub,25,False,False,6.18,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,0,0,0,1,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,145304,Nikola Vasilj,1,GK,30,True,False,5.58,106,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,0,0,0,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,418203,Amar Dedic,7,DR,23,True,False,6.43,107,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,1,0,5,5,3,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,425313,Stjepan Radeljic,21,DC,28,True,False,5.44,109,0,0,0,1,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,1,0,3,3,0,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,363666,Nikola Katic,18,DC,29,True,False,6.16,82,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,4,2,0,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,439533,Tarik Muharemovic,4,DC,23,True,False,6.79,108,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,1,0,0,3,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,110260,Sead Kolasinac,5,DL,33,True,False,6.12,78,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,2,2,0,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,538923,Kerim Alajbegovic,19,MC,18,True,False,6.02,107,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,2,0,5,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,363683,Ivan Sunjic,14,MC,29,True,False,6.04,56,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,3,2,0,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,404391,Armin Gigovic,8,MC,24,True,False,6.19,58,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,0,0,0,2,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,24845,Edin Dzeko,11,FW,40,True,False,6.14,58,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,1,0,0,0,0,2,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,351339,Ermedin Demirovic,10,FW,28,True,False,6.57,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,2,0,0,2,1,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,460297,Benjamin Tahirovic,6,Sub,23,False,False,6.14,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,1,0,1,1,0,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,428102,Amar Memic,15,Sub,25,False,False,6.11,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,0,0,0,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,119642,Haris Tabakovic,23,Sub,32,False,False,5.91,102,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,0,0,0,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,445302,Esmir Bajraktarevic,20,Sub,21,False,False,6.23,107,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,2,1,0,0,1,0,0,0
,2026-07-02T00:00:00,Bosnia and Herzegovina,768,USA,away,600740,Ermin Mahmic,26,Sub,21,False,False,5.79,109,0,0,0,0,0,San Francisco Bay Area Stadium,Raphael Claus,2 : 0,0,0,3,0,1,0,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,102248,Emiliano Martínez,23,GK,33,True,False,6.56,138,0,0,0,0,0,Miami Stadium,Drew Fischer,1 : 1,0,0,0,0,0,0,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,303728,Nahuel Molina,26,DR,28,True,False,6.03,115,0,0,0,0,0,Miami Stadium,Drew Fischer,1 : 1,0,0,5,3,1,0,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,323663,Cristian Romero,13,DC,28,True,False,6.72,138,0,0,0,0,0,Miami Stadium,Drew Fischer,1 : 1,0,0,2,2,1,2,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,340105,Lisandro Martínez,6,DC,28,True,False,8.77,136,1,0,0,0,0,Miami Stadium,Drew Fischer,1 : 1,1,1,0,0,1,2,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,330672,Facundo Medina,25,DL,27,True,False,6.76,88,0,0,0,0,0,Miami Stadium,Drew Fischer,1 : 1,0,0,3,3,0,1,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,125547,Rodrigo De Paul,7,MR,32,True,False,6.83,88,0,0,0,0,0,Miami Stadium,Drew Fischer,1 : 1,1,0,2,1,0,0,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,345319,Alexis Mac Allister,20,MC,27,True,False,7.5,137,0,1,0,0,0,Miami Stadium,Drew Fischer,1 : 1,2,0,5,4,0,2,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,369430,Enzo Fernández,24,MC,25,True,False,6.98,137,0,0,0,0,0,Miami Stadium,Drew Fischer,1 : 1,0,2,3,1,2,0,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,361732,Thiago Almada,16,ML,25,True,False,6.14,63,0,0,0,0,0,Miami Stadium,Drew Fischer,1 : 1,1,0,0,0,2,0,0,0
,2026-07-03T00:00:00,Argentina,346,Cabo Verde,home,11119,Lionel Messi,10,FW,39,True,True,9.07,138,1,0,0,0,0,Miami Stadium,Drew Fischer,1 : 1,3,6,2,1,7,0,0,0
